definition,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20
Right.letter_n,0.8280379772186279,0.8175819516181946,-4.133517848003976e-07,0.7676005363464355,0.7721171379089355,-0.025449734181165695,0.7452259659767151,0.6771882772445679,-0.04161793738603592,0.7840158939361572,0.6074692606925964,-0.057349368929862976,0.8245529532432556,0.5513821840286255,-0.06938324868679047,0.7473358511924744,0.5935932993888855,-0.023411894217133522,0.7314351797103882,0.5472373366355896,-0.06986843794584274,0.7444915175437927,0.6048697829246521,-0.09942811727523804,0.7590550184249878,0.6636741757392883,-0.11151181161403656,0.8005430698394775,0.5724968314170837,-0.02765936218202114,0.7769434452056885,0.5118845701217651,-0.07557910680770874,0.7774695158004761,0.5826324820518494,-0.09295781701803207,0.7841755747795105,0.6545343399047852,-0.09084286540746689,0.8508855700492859,0.5758154988288879,-0.03712378069758415,0.8392653465270996,0.5950663685798645,-0.07821746170520782,0.8268945217132568,0.6877411603927612,-0.07674054056406021,0.8181495070457458,0.7482756972312927,-0.06285995244979858,0.8948078155517578,0.5967305302619934,-0.04962491989135742,0.8767843246459961,0.6487160325050354,-0.07008194178342819,0.8573838472366333,0.716526985168457,-0.06447450071573257,0.8463414907455444,0.7498012781143188,-0.05333886668086052
Right.letter_n,0.8288356065750122,0.8173398971557617,-3.8812129332654877e-07,0.7673839330673218,0.7722973227500916,-0.025650473311543465,0.7463763952255249,0.6756797432899475,-0.041261687874794006,0.7867153882980347,0.6042419672012329,-0.057008400559425354,0.8266708254814148,0.5489287376403809,-0.06869872659444809,0.7468669414520264,0.5908111929893494,-0.017170963808894157,0.7282838225364685,0.5492265224456787,-0.06533967703580856,0.7429580688476562,0.6082096695899963,-0.09660898149013519,0.7590705156326294,0.6653114557266235,-0.10918983817100525,0.7989313006401062,0.570166289806366,-0.0217594001442194,0.7745190262794495,0.5092188119888306,-0.07204186171293259,0.7750791311264038,0.5784567594528198,-0.09074713289737701,0.7817283272743225,0.6480729579925537,-0.08814552426338196,0.8487858772277832,0.5744719505310059,-0.032207705080509186,0.8371919393539429,0.5947972536087036,-0.07445921003818512,0.8244861960411072,0.6883747577667236,-0.0721629187464714,0.8152692317962646,0.7467951774597168,-0.0562850721180439,0.8928024172782898,0.5964747071266174,-0.0459611751139164,0.8751699328422546,0.6418503522872925,-0.06438738107681274,0.8575016260147095,0.706010103225708,-0.05641792714595795,0.8485745191574097,0.7352190017700195,-0.04312491789460182
Right.letter_n,0.8312171697616577,0.8176329135894775,-3.7985611811564013e-07,0.7662355899810791,0.7739277482032776,-0.025592872872948647,0.7408246397972107,0.6781986951828003,-0.04138655215501785,0.7819792628288269,0.6085907220840454,-0.056800007820129395,0.8264116644859314,0.5576512813568115,-0.06838677078485489,0.7421222925186157,0.5933915972709656,-0.021300915628671646,0.7285540103912354,0.5468747615814209,-0.0669577419757843,0.7413392066955566,0.6048092842102051,-0.09673066437244415,0.7554847002029419,0.6622819900512695,-0.10921797156333923,0.7954040765762329,0.5721074938774109,-0.025027219206094742,0.7750235795974731,0.5110176801681519,-0.07275648415088654,0.775194525718689,0.5783768892288208,-0.09145599603652954,0.7818183302879333,0.6483867168426514,-0.09013406187295914,0.8460983037948608,0.5740139484405518,-0.03388594463467598,0.8368534445762634,0.5941067337989807,-0.0743759423494339,0.8232349753379822,0.6858609318733215,-0.07435047626495361,0.8137809634208679,0.7463037967681885,-0.0612296499311924,0.8908202648162842,0.5927742719650269,-0.04583067074418068,0.8724738359451294,0.6472324728965759,-0.06579849123954773,0.8542014956474304,0.714275062084198,-0.061028193682432175,0.8454319834709167,0.7468515038490295,-0.05023761838674545
Right.letter_n,0.8271036148071289,0.8204195499420166,-3.8678919622725516e-07,0.7663983106613159,0.7727850675582886,-0.026079708710312843,0.745720386505127,0.6739069223403931,-0.04224568232893944,0.7861765027046204,0.6013824939727783,-0.058264851570129395,0.8268322944641113,0.5452004075050354,-0.07041790336370468,0.7460007667541504,0.5993406176567078,-0.022529195994138718,0.7296827435493469,0.5506961345672607,-0.06876084208488464,0.7420089840888977,0.607506275177002,-0.09827060997486115,0.7555690407752991,0.6669493317604065,-0.11028274148702621,0.7994670271873474,0.5776796340942383,-0.026305358856916428,0.776401698589325,0.5130806565284729,-0.07480553537607193,0.7746025323867798,0.579226553440094,-0.09264731407165527,0.7786076068878174,0.6504883170127869,-0.090850330889225,0.8503588438034058,0.5810810327529907,-0.035477567464113235,0.8371425271034241,0.5975732207298279,-0.07558398693799973,0.823484480381012,0.6868642568588257,-0.07412230968475342,0.8128424882888794,0.7469478845596313,-0.06033758819103241,0.8943425416946411,0.6014536023139954,-0.047828517854213715,0.8760151267051697,0.6474589109420776,-0.0651865229010582,0.8574120402336121,0.710167407989502,-0.05828896909952164,0.8463616371154785,0.7418173551559448,-0.046892520040273666
Right.letter_n,0.8268758058547974,0.8215194940567017,-3.95533533037451e-07,0.7658275365829468,0.7770437002182007,-0.025535840541124344,0.7426002621650696,0.6790231466293335,-0.04129793494939804,0.7832599878311157,0.6087384819984436,-0.05682596191763878,0.8272896409034729,0.5539876222610474,-0.06836339831352234,0.745476245880127,0.5933519601821899,-0.020055316388607025,0.7277750372886658,0.5482934713363647,-0.06706051528453827,0.7416417598724365,0.6083555817604065,-0.09748034924268723,0.7574121356010437,0.6668558120727539,-0.11021696776151657,0.7979224324226379,0.5729424953460693,-0.024726808071136475,0.7745874524116516,0.5116210579872131,-0.07416090369224548,0.7755908370018005,0.5822033286094666,-0.09273424744606018,0.7825106978416443,0.6520639061927795,-0.0909653753042221,0.8478047251701355,0.5770988464355469,-0.034891076385974884,0.8374640941619873,0.593205988407135,-0.0771222934126854,0.8234721422195435,0.688603401184082,-0.07529529184103012,0.8124217987060547,0.7492156624794006,-0.060696691274642944,0.8919522762298584,0.5984954237937927,-0.048236481845378876,0.8760419487953186,0.6497133374214172,-0.06870131939649582,0.8554719090461731,0.7181457877159119,-0.06247711554169655,0.8430055975914001,0.7497302889823914,-0.050720129162073135
Right.letter_n,0.8293610215187073,0.8242419362068176,-3.7510054085032607e-07,0.7663518786430359,0.7778140902519226,-0.025064591318368912,0.7433128952980042,0.6774125695228577,-0.039551056921482086,0.7853087782859802,0.6096399426460266,-0.05377371236681938,0.8286144137382507,0.556812584400177,-0.06438758224248886,0.7465724945068359,0.6020110249519348,-0.02175850234925747,0.7293840646743774,0.5523452758789062,-0.06668075919151306,0.7429224848747253,0.6091725826263428,-0.09514068067073822,0.7575408220291138,0.6666914820671082,-0.10661515593528748,0.8001254796981812,0.5778323411941528,-0.02525711990892887,0.7779608964920044,0.5153358578681946,-0.07241155952215195,0.7770653963088989,0.5809431076049805,-0.08978688716888428,0.7816798686981201,0.6513941884040833,-0.08779018372297287,0.8499166369438171,0.5780826807022095,-0.033952321857213974,0.8408524394035339,0.6014886498451233,-0.07390013337135315,0.8264652490615845,0.6937514543533325,-0.07371313869953156,0.8154849410057068,0.7553083300590515,-0.06092971935868263,0.8932122588157654,0.5957556366920471,-0.04588715732097626,0.8788607716560364,0.6595012545585632,-0.06550561636686325,0.8593526482582092,0.7286516427993774,-0.061544038355350494,0.8479893207550049,0.7627251148223877,-0.05184950679540634
Right.letter_n,0.8290978074073792,0.8238626718521118,-3.958807326398528e-07,0.7680586576461792,0.7825449705123901,-0.027159741148352623,0.7422244548797607,0.6846398115158081,-0.04361976310610771,0.7814317941665649,0.6133594512939453,-0.05962447449564934,0.8267727494239807,0.5605704188346863,-0.07144631445407867,0.7447421550750732,0.6000449061393738,-0.023101776838302612,0.7273219227790833,0.5515522360801697,-0.07183623313903809,0.7424567341804504,0.6110367178916931,-0.10249288380146027,0.7586036920547485,0.6688240170478821,-0.11525692045688629,0.7980914115905762,0.577785313129425,-0.02747812680900097,0.7762378454208374,0.5142512917518616,-0.07931552827358246,0.7770175337791443,0.5876085162162781,-0.0977233499288559,0.783646285533905,0.6585087776184082,-0.09522049874067307,0.8487708568572998,0.5811514258384705,-0.03755179047584534,0.839033305644989,0.5980050563812256,-0.08208197355270386,0.826404333114624,0.6950764656066895,-0.07994220405817032,0.8169852495193481,0.7551841735839844,-0.06443491578102112,0.894240140914917,0.6011536121368408,-0.05089450627565384,0.8785395622253418,0.6529041528701782,-0.07351494580507278,0.8600915670394897,0.7236345410346985,-0.06774653494358063,0.850014328956604,0.7561579942703247,-0.05583197996020317
Right.letter_n,0.8312267661094666,0.825147271156311,-3.9446231880901905e-07,0.7675621509552002,0.7792075872421265,-0.024394525215029716,0.742526650428772,0.681670606136322,-0.039880894124507904,0.7813886404037476,0.6096338033676147,-0.055396344512701035,0.8253701329231262,0.5578399300575256,-0.06698460131883621,0.7465037703514099,0.6021394729614258,-0.02165799029171467,0.729962170124054,0.5523236989974976,-0.06696654856204987,0.7437973022460938,0.610253095626831,-0.09582169353961945,0.7592960596084595,0.6693705320358276,-0.10770495235919952,0.7994047999382019,0.5816746354103088,-0.02608274109661579,0.7762565016746521,0.5180249214172363,-0.07304922491312027,0.7766382098197937,0.5846108198165894,-0.09008797258138657,0.7831709384918213,0.656051516532898,-0.08819001168012619,0.8497623205184937,0.5851300954818726,-0.03567550331354141,0.8380252718925476,0.5991379022598267,-0.07542139291763306,0.8242709636688232,0.6911863684654236,-0.07320307940244675,0.8143112659454346,0.7539315819740295,-0.059052541851997375,0.8945122361183167,0.6050641536712646,-0.04833413287997246,0.8752733469009399,0.6535912156105042,-0.06769196689128876,0.8553863167762756,0.7201659679412842,-0.06168164685368538,0.8445063233375549,0.7553388476371765,-0.0503801666200161
Right.letter_n,0.8314893841743469,0.8233285546302795,-3.944701916225313e-07,0.7676601409912109,0.7785230875015259,-0.025428272783756256,0.7412160634994507,0.6813708543777466,-0.04169362783432007,0.7812828421592712,0.6107929348945618,-0.058033537119627,0.8260877728462219,0.5581142902374268,-0.07034517824649811,0.746006965637207,0.5968343019485474,-0.02080964855849743,0.7287618517875671,0.5528558492660522,-0.06956533342599869,0.7415319085121155,0.6114823222160339,-0.1012062355875969,0.7562714219093323,0.6718783378601074,-0.11411911994218826,0.7985619902610779,0.576715350151062,-0.025623880326747894,0.7753390073776245,0.5168957710266113,-0.0763581395149231,0.7741893529891968,0.5860552787780762,-0.09475063532590866,0.7801867723464966,0.6587041616439819,-0.09229577332735062,0.8487141728401184,0.5808292627334595,-0.036223072558641434,0.8381850719451904,0.6020984053611755,-0.07918595522642136,0.8236044645309448,0.6955478191375732,-0.07767877727746964,0.8129016757011414,0.7577155828475952,-0.06266028434038162,0.8929807543754578,0.6027065515518188,-0.04999319463968277,0.8759840130805969,0.6528990864753723,-0.07023389637470245,0.8550936579704285,0.7203589081764221,-0.06357835233211517,0.8426894545555115,0.753781259059906,-0.05122057721018791
Right.letter_n,0.8263775110244751,0.8202240467071533,-3.666589236672735e-07,0.7655295729637146,0.7741307616233826,-0.027650944888591766,0.7456358671188354,0.6773841381072998,-0.04460674524307251,0.7891956567764282,0.6101005673408508,-0.060567647218704224,0.8283078670501709,0.5560178756713867,-0.0729493796825409,0.745682954788208,0.594107985496521,-0.024644898250699043,0.731876790523529,0.5562876462936401,-0.07245483249425888,0.7451810836791992,0.6184806823730469,-0.10434482246637344,0.7609962224960327,0.6775295734405518,-0.11813414841890335,0.7998395562171936,0.5735447406768799,-0.027513988316059113,0.777567982673645,0.5154709219932556,-0.07629204541444778,0.7753197550773621,0.5835512280464172,-0.09559796750545502,0.7815135717391968,0.6530537009239197,-0.09513170272111893,0.8500251770019531,0.5784887075424194,-0.035670921206474304,0.8399472832679749,0.6027853488922119,-0.07642047107219696,0.823874294757843,0.694250226020813,-0.07580946385860443,0.8132063150405884,0.7523717284202576,-0.0629718154668808,0.8927873373031616,0.6005706787109375,-0.04711872339248657,0.8759863376617432,0.6580147743225098,-0.06662178039550781,0.8550717234611511,0.7258305549621582,-0.06096786633133888,0.8431792855262756,0.7562950253486633,-0.050307098776102066
