definition,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20
Right.letter_a,0.6781573295593262,0.6283212900161743,-7.068841796353809e-07,0.5704826712608337,0.6127554774284363,0.0004990341258235276,0.5043561458587646,0.5610705614089966,-0.010068727657198906,0.45641982555389404,0.5256745219230652,-0.026820048689842224,0.44380614161491394,0.4871281683444977,-0.03497253358364105,0.566160261631012,0.35050809383392334,0.02435861900448799,0.4620034992694855,0.4089372456073761,-0.009000302292406559,0.492154061794281,0.480791300535202,-0.034395743161439896,0.5269588232040405,0.47755488753318787,-0.050326697528362274,0.5786362886428833,0.34421926736831665,0.006830407772213221,0.45712947845458984,0.4206375479698181,-0.02889145538210869,0.4903435707092285,0.49362868070602417,-0.03633810207247734,0.5313273072242737,0.4753890633583069,-0.03620525449514389,0.5822455883026123,0.3598044514656067,-0.01618007943034172,0.4643639326095581,0.4272584021091461,-0.046195391565561295,0.4943373501300812,0.49976274371147156,-0.03068389743566513,0.5371005535125732,0.4867042601108551,-0.015136686153709888,0.5780026912689209,0.39574533700942993,-0.04175685718655586,0.48629215359687805,0.4501028060913086,-0.061335500329732895,0.5070425271987915,0.5003937482833862,-0.05251995846629143,0.5480383038520813,0.4957316815853119,-0.040216777473688126
Right.letter_a,0.6763538122177124,0.6282766461372375,-7.090188773872796e-07,0.5698574185371399,0.6140071153640747,0.00026405914104543626,0.5045521855354309,0.5632112622261047,-0.01099688746035099,0.4580521583557129,0.529658317565918,-0.028271224349737167,0.4418456554412842,0.4885852634906769,-0.03677932918071747,0.5645605325698853,0.35024815797805786,0.021615121513605118,0.4601014256477356,0.4085489809513092,-0.012879925779998302,0.4913252890110016,0.4812782108783722,-0.03876275569200516,0.5265985727310181,0.47677549719810486,-0.055034834891557693,0.577703058719635,0.3442274332046509,0.00420923950150609,0.4555756449699402,0.4200282096862793,-0.032513804733753204,0.4900960326194763,0.49416571855545044,-0.040024761110544205,0.5315594673156738,0.47389930486679077,-0.04012499377131462,0.581946611404419,0.35967957973480225,-0.018520917743444443,0.4633292257785797,0.42631494998931885,-0.04895424842834473,0.4941035211086273,0.5000922679901123,-0.03264578804373741,0.5374549627304077,0.48548710346221924,-0.01681012101471424,0.5783405900001526,0.3954068422317505,-0.04375457391142845,0.48543214797973633,0.4494718909263611,-0.0637875497341156,0.5063672661781311,0.5003182291984558,-0.05454850569367409,0.5479977130889893,0.49423646926879883,-0.04198860377073288
Right.letter_a,0.6751947999000549,0.6283712983131409,-7.00830696587218e-07,0.5667542219161987,0.6132664084434509,-7.880001794546843e-05,0.502632200717926,0.5636102557182312,-0.012082546018064022,0.456709086894989,0.5298518538475037,-0.02998979203402996,0.44278010725975037,0.48938876390457153,-0.03923097625374794,0.565041720867157,0.34882503747940063,0.0212889164686203,0.46028631925582886,0.40851128101348877,-0.012337765656411648,0.4907008409500122,0.48106980323791504,-0.038295943289995193,0.5251732468605042,0.4760865867137909,-0.05502873286604881,0.578569233417511,0.34274402260780334,0.00404051598161459,0.4555138945579529,0.4194921553134918,-0.031871989369392395,0.488932728767395,0.4929337501525879,-0.0398690402507782,0.5299420356750488,0.47317686676979065,-0.04079114645719528,0.5826134085655212,0.3591820001602173,-0.018346145749092102,0.4634023904800415,0.4266631007194519,-0.04764410853385925,0.4929642379283905,0.4991859495639801,-0.03163005784153938,0.5356242060661316,0.4850505292415619,-0.01655709370970726,0.5782332420349121,0.39591553807258606,-0.04327761381864548,0.4854663014411926,0.4498405456542969,-0.0624816007912159,0.5057016015052795,0.49950718879699707,-0.05319513753056526,0.5466891527175903,0.4935990571975708,-0.04093720391392708
Right.letter_a,0.6746301651000977,0.6367108225822449,-7.185305435086775e-07,0.5681639313697815,0.6216323971748352,-0.0015514940023422241,0.5004852414131165,0.5683161020278931,-0.013151224702596664,0.4524605870246887,0.5325936675071716,-0.030477870255708694,0.4431931674480438,0.49086055159568787,-0.03876092657446861,0.5639476776123047,0.35725629329681396,0.02101171761751175,0.4584532082080841,0.4168323278427124,-0.014832940883934498,0.490493506193161,0.48940011858940125,-0.04134213551878929,0.526282548904419,0.482021301984787,-0.0580117292702198,0.5770813822746277,0.35007810592651367,0.004017397295683622,0.45513057708740234,0.4266614019870758,-0.033916495740413666,0.4902937114238739,0.5003619194030762,-0.04159146547317505,0.5314958691596985,0.47916993498802185,-0.04140454903244972,0.5812696218490601,0.36397457122802734,-0.018670188263058662,0.46245384216308594,0.4332810938358307,-0.04989788681268692,0.4937482178211212,0.5075168013572693,-0.0333731472492218,0.5365967750549316,0.49181967973709106,-0.01723203808069229,0.5778570175170898,0.39808669686317444,-0.04411238059401512,0.4839126467704773,0.4553159773349762,-0.0641963928937912,0.5059276223182678,0.5070716738700867,-0.054649464786052704,0.5477157831192017,0.5006900429725647,-0.04180886968970299
Right.letter_a,0.6793914437294006,0.6391451954841614,-6.997469199632178e-07,0.569404125213623,0.6271855235099792,0.00023662042804062366,0.5006080269813538,0.5720545053482056,-0.010684373788535595,0.4512450098991394,0.5364114046096802,-0.027560170739889145,0.4422297179698944,0.49881672859191895,-0.035553526133298874,0.5595658421516418,0.3620537519454956,0.022757861763238907,0.45601770281791687,0.42044901847839355,-0.010529860854148865,0.4873722791671753,0.49352210760116577,-0.03559930995106697,0.5221620798110962,0.48734205961227417,-0.05191871523857117,0.5749995708465576,0.3529174327850342,0.004908489063382149,0.4532662630081177,0.4314446449279785,-0.029698967933654785,0.48774656653404236,0.5053886771202087,-0.035592906177043915,0.5290408134460449,0.4834540784358978,-0.0351184643805027,0.581483006477356,0.3683803081512451,-0.01853865757584572,0.4637160003185272,0.4376499652862549,-0.04643234983086586,0.49235132336616516,0.5120298862457275,-0.02910204790532589,0.5348593592643738,0.49542731046676636,-0.013619744218885899,0.5789120197296143,0.404169499874115,-0.04475683718919754,0.48457834124565125,0.46220940351486206,-0.062147609889507294,0.504478931427002,0.5131564736366272,-0.052477460354566574,0.5457516312599182,0.5057169198989868,-0.04065657779574394
Right.letter_a,0.6737041473388672,0.6435664892196655,-7.165881470427848e-07,0.5658900737762451,0.6278058290481567,-0.00028478700551204383,0.4995911419391632,0.5749840140342712,-0.011557924561202526,0.45052289962768555,0.5384584069252014,-0.029192093759775162,0.43924617767333984,0.5045715570449829,-0.03801312670111656,0.5567304491996765,0.36721065640449524,0.022852091118693352,0.45176076889038086,0.42522841691970825,-0.012369721196591854,0.48322567343711853,0.4976966381072998,-0.03751912713050842,0.5188809633255005,0.49327754974365234,-0.05271626636385918,0.5705812573432922,0.35790786147117615,0.005054170731455088,0.45061299204826355,0.4360816478729248,-0.03122199885547161,0.4846861958503723,0.509355366230011,-0.037043098360300064,0.524836540222168,0.48844078183174133,-0.03555293753743172,0.5769945383071899,0.37152984738349915,-0.01862386241555214,0.46003687381744385,0.44186219573020935,-0.04895666614174843,0.4898838400840759,0.5158444046974182,-0.031943708658218384,0.5320018529891968,0.49989983439445496,-0.01530868373811245,0.5760980844497681,0.40624943375587463,-0.04509540647268295,0.4834701716899872,0.4645303785800934,-0.06347700953483582,0.5026299953460693,0.5153679847717285,-0.05354628711938858,0.5425300002098083,0.5098156929016113,-0.04073512554168701
Right.letter_a,0.675164520740509,0.6472842693328857,-7.215537607407896e-07,0.5657972097396851,0.6318166851997375,0.003379802219569683,0.49992233514785767,0.5783923268318176,-0.006743479520082474,0.4515083432197571,0.5429977774620056,-0.023476162925362587,0.4357426166534424,0.5122354030609131,-0.03205045685172081,0.5547385215759277,0.37055477499961853,0.022827204316854477,0.4501818120479584,0.42733538150787354,-0.009858673438429832,0.48108774423599243,0.4996260702610016,-0.034265052527189255,0.5157080888748169,0.4953708052635193,-0.049834270030260086,0.569538414478302,0.3608517050743103,0.003614321816712618,0.44933605194091797,0.4380510449409485,-0.029606232419610023,0.4824172258377075,0.510575532913208,-0.03516663610935211,0.5223135352134705,0.4925870895385742,-0.03476095199584961,0.5769596695899963,0.3761661648750305,-0.020590031519532204,0.45942366123199463,0.44492006301879883,-0.04712103307247162,0.48868289589881897,0.5178417563438416,-0.0296593327075243,0.530537486076355,0.5039281845092773,-0.014332461170852184,0.5771294236183167,0.41246506571769714,-0.04724062606692314,0.4834408164024353,0.46921277046203613,-0.06371837854385376,0.5028701424598694,0.5188326239585876,-0.053288161754608154,0.5429272651672363,0.5134397149085999,-0.04096230864524841
Right.letter_a,0.6726639866828918,0.6469190120697021,-7.127044341359579e-07,0.5620073080062866,0.6348795294761658,-0.000807042932137847,0.4968794882297516,0.584845781326294,-0.013005359098315239,0.447780966758728,0.547514021396637,-0.03128271922469139,0.43376752734184265,0.5147200226783752,-0.04088643565773964,0.555088996887207,0.37071025371551514,0.02138453908264637,0.44856327772140503,0.42732810974121094,-0.014842824079096317,0.4800489842891693,0.5000712275505066,-0.041364122182130814,0.5162319540977478,0.4971452057361603,-0.05739075317978859,0.5689139366149902,0.3623914420604706,0.003977528773248196,0.4475950598716736,0.43823379278182983,-0.03295178711414337,0.4810764491558075,0.5116377472877502,-0.03983284905552864,0.5214855074882507,0.49320173263549805,-0.03908565267920494,0.5746476650238037,0.3775847852230072,-0.019189393147826195,0.4561164975166321,0.4464271068572998,-0.05040448158979416,0.4862099587917328,0.520505964756012,-0.033991739153862,0.5288352966308594,0.5062456130981445,-0.017558671534061432,0.5728985071182251,0.41398587822914124,-0.04504190757870674,0.47940492630004883,0.4735564887523651,-0.06474140286445618,0.49978765845298767,0.525443434715271,-0.05516432970762253,0.5404772162437439,0.5206659436225891,-0.042282458394765854
Right.letter_a,0.670230507850647,0.6540791988372803,-7.490567668355652e-07,0.5593571662902832,0.6405177712440491,0.0022766320034861565,0.49290502071380615,0.5892173647880554,-0.0077193183824419975,0.4430381655693054,0.5538499355316162,-0.024654988199472427,0.426673948764801,0.5262748003005981,-0.0334322452545166,0.5514038801193237,0.3768126368522644,0.025554336607456207,0.44376638531684875,0.43177786469459534,-0.011340771801769733,0.47378358244895935,0.5053970217704773,-0.038150638341903687,0.5122022032737732,0.5066078901290894,-0.0536128394305706,0.5642716884613037,0.36946356296539307,0.006432186346501112,0.4433334469795227,0.4436691701412201,-0.030179083347320557,0.4761422872543335,0.517181932926178,-0.03749961033463478,0.516813337802887,0.5011852979660034,-0.036522287875413895,0.5699014663696289,0.38399848341941833,-0.018560193479061127,0.4509315490722656,0.4536474347114563,-0.04944415017962456,0.48142126202583313,0.526702344417572,-0.03407667577266693,0.5239896774291992,0.5128246545791626,-0.0179755836725235,0.5686988830566406,0.419800728559494,-0.04608799144625664,0.4728846549987793,0.4779728949069977,-0.06473562866449356,0.49396172165870667,0.5293805003166199,-0.054871488362550735,0.5349076390266418,0.52618807554245,-0.041707009077072144
Right.letter_a,0.65092933177948,0.6628235578536987,-7.046430141599558e-07,0.5340278744697571,0.653302013874054,-0.0007087646517902613,0.46710336208343506,0.5975130796432495,-0.01030413992702961,0.4181309938430786,0.5584617853164673,-0.026185961440205574,0.40837815403938293,0.5305092334747314,-0.03371213376522064,0.5284903645515442,0.38224226236343384,0.02814238704741001,0.4205387234687805,0.4450967311859131,-0.008736864663660526,0.45354729890823364,0.5153239965438843,-0.0367700569331646,0.4930192232131958,0.5127180218696594,-0.052958786487579346,0.5410552024841309,0.37642785906791687,0.010630512610077858,0.41772374510765076,0.45024821162223816,-0.026638677343726158,0.452585369348526,0.5241117477416992,-0.03542774170637131,0.4926651120185852,0.5109777450561523,-0.03455343842506409,0.5449547171592712,0.3919740319252014,-0.013132354244589806,0.4254428744316101,0.46186861395835876,-0.04420613497495651,0.4579602777957916,0.5344706177711487,-0.02995327115058899,0.49990522861480713,0.5229219794273376,-0.013829243369400501,0.5402670502662659,0.4301539957523346,-0.03980599716305733,0.44537878036499023,0.4894520938396454,-0.05844016745686531,0.469529926776886,0.537623941898346,-0.049672190099954605,0.51096510887146,0.5316423177719116,-0.03678411990404129
